Country_Code,Country_Name,Objective,Indicator_Code,Clean_Name,Observed_Values,Internal_Max_Missing_Gap,Interpolated_Values,Status
SOM,"Somalia, Fed. Rep.",economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
SOM,"Somalia, Fed. Rep.",economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
SOM,"Somalia, Fed. Rep.",economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,0,24,0,dropped_no_observation
SOM,"Somalia, Fed. Rep.",education,SE.PRM.NENR,Primary_Net_Enrollment,0,24,0,dropped_no_observation
SOM,"Somalia, Fed. Rep.",education,SE.SEC.NENR,Secondary_Net_Enrollment,0,24,0,dropped_no_observation
SOM,"Somalia, Fed. Rep.",education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,2,2,2,kept
SOM,"Somalia, Fed. Rep.",education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,6,0,0,kept
SOM,"Somalia, Fed. Rep.",health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
SOM,"Somalia, Fed. Rep.",health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
SOM,"Somalia, Fed. Rep.",health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,11,0,0,kept
SOM,"Somalia, Fed. Rep.",health,SP.POP.TOTL,Population,24,0,0,kept
SOM,"Somalia, Fed. Rep.",environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
SOM,"Somalia, Fed. Rep.",environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
SOM,"Somalia, Fed. Rep.",environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,23,0,0,kept
SOM,"Somalia, Fed. Rep.",environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
SRB,Serbia,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
SRB,Serbia,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
SRB,Serbia,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
SRB,Serbia,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,21,1,1,kept
SRB,Serbia,education,SE.PRM.NENR,Primary_Net_Enrollment,14,0,0,kept
SRB,Serbia,education,SE.SEC.NENR,Secondary_Net_Enrollment,11,0,0,kept
SRB,Serbia,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,5,7,0,dropped_internal_gap_gt_2_years
SRB,Serbia,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,10,4,0,dropped_internal_gap_gt_2_years
SRB,Serbia,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
SRB,Serbia,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
SRB,Serbia,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
SRB,Serbia,health,SP.POP.TOTL,Population,24,0,0,kept
SRB,Serbia,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,0,24,0,dropped_no_observation
SRB,Serbia,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,0,24,0,dropped_no_observation
SRB,Serbia,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
SRB,Serbia,environment,AG.LND.FRST.ZS,Forest_Area_Pct,18,0,0,kept
SSD,South Sudan,economy,NY.GDP.MKTP.CD,GDP_current_USD,8,0,0,kept
SSD,South Sudan,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,8,0,0,kept
SSD,South Sudan,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,7,0,0,kept
SSD,South Sudan,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,2,6,0,dropped_internal_gap_gt_2_years
SSD,South Sudan,education,SE.PRM.NENR,Primary_Net_Enrollment,2,3,0,dropped_internal_gap_gt_2_years
SSD,South Sudan,education,SE.SEC.NENR,Secondary_Net_Enrollment,2,3,0,dropped_internal_gap_gt_2_years
SSD,South Sudan,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,1,0,0,kept
SSD,South Sudan,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,7,0,0,kept
SSD,South Sudan,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
SSD,South Sudan,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
SSD,South Sudan,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,7,0,0,kept
SSD,South Sudan,health,SP.POP.TOTL,Population,24,0,0,kept
SSD,South Sudan,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,0,24,0,dropped_no_observation
SSD,South Sudan,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,0,24,0,dropped_no_observation
SSD,South Sudan,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,10,0,0,kept
SSD,South Sudan,environment,AG.LND.FRST.ZS,Forest_Area_Pct,12,0,0,kept
STP,São Tomé and Principe,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
STP,São Tomé and Principe,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
STP,São Tomé and Principe,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
STP,São Tomé and Principe,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,3,9,0,dropped_internal_gap_gt_2_years
STP,São Tomé and Principe,education,SE.PRM.NENR,Primary_Net_Enrollment,12,2,4,kept
STP,São Tomé and Principe,education,SE.SEC.NENR,Secondary_Net_Enrollment,11,1,2,kept
STP,São Tomé and Principe,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,3,10,0,dropped_internal_gap_gt_2_years
STP,São Tomé and Principe,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,22,0,0,kept
STP,São Tomé and Principe,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
STP,São Tomé and Principe,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
STP,São Tomé and Principe,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
STP,São Tomé and Principe,health,SP.POP.TOTL,Population,24,0,0,kept
STP,São Tomé and Principe,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
STP,São Tomé and Principe,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
STP,São Tomé and Principe,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,23,0,0,kept
STP,São Tomé and Principe,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
SUR,Suriname,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
SUR,Suriname,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
SUR,Suriname,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
SUR,Suriname,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,1,0,0,kept
SUR,Suriname,education,SE.PRM.NENR,Primary_Net_Enrollment,14,0,0,kept
SUR,Suriname,education,SE.SEC.NENR,Secondary_Net_Enrollment,7,0,0,kept
SUR,Suriname,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,4,3,0,dropped_internal_gap_gt_2_years
SUR,Suriname,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,9,0,0,kept
SUR,Suriname,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
SUR,Suriname,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
SUR,Suriname,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
SUR,Suriname,health,SP.POP.TOTL,Population,24,0,0,kept
SUR,Suriname,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
SUR,Suriname,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
SUR,Suriname,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
SUR,Suriname,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
SVK,Slovak Republic,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
SVK,Slovak Republic,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
SVK,Slovak Republic,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
SVK,Slovak Republic,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,20,0,0,kept
SVK,Slovak Republic,education,SE.PRM.NENR,Primary_Net_Enrollment,17,0,0,kept
SVK,Slovak Republic,education,SE.SEC.NENR,Secondary_Net_Enrollment,16,0,0,kept
SVK,Slovak Republic,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,0,24,0,dropped_no_observation
SVK,Slovak Republic,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,23,0,0,kept
SVK,Slovak Republic,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
SVK,Slovak Republic,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
SVK,Slovak Republic,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
SVK,Slovak Republic,health,SP.POP.TOTL,Population,24,0,0,kept
SVK,Slovak Republic,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
SVK,Slovak Republic,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
SVK,Slovak Republic,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
SVK,Slovak Republic,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
SVN,Slovenia,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
SVN,Slovenia,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
SVN,Slovenia,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
SVN,Slovenia,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,22,0,0,kept
SVN,Slovenia,education,SE.PRM.NENR,Primary_Net_Enrollment,18,0,0,kept
SVN,Slovenia,education,SE.SEC.NENR,Secondary_Net_Enrollment,18,0,0,kept
SVN,Slovenia,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,0,24,0,dropped_no_observation
SVN,Slovenia,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,22,0,0,kept
SVN,Slovenia,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
SVN,Slovenia,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
SVN,Slovenia,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
SVN,Slovenia,health,SP.POP.TOTL,Population,24,0,0,kept
SVN,Slovenia,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
SVN,Slovenia,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
SVN,Slovenia,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
SVN,Slovenia,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
SWE,Sweden,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
SWE,Sweden,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
SWE,Sweden,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
SWE,Sweden,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,24,0,0,kept
SWE,Sweden,education,SE.PRM.NENR,Primary_Net_Enrollment,18,0,0,kept
SWE,Sweden,education,SE.SEC.NENR,Secondary_Net_Enrollment,17,0,0,kept
SWE,Sweden,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,0,24,0,dropped_no_observation
SWE,Sweden,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,23,0,0,kept
SWE,Sweden,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
SWE,Sweden,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
SWE,Sweden,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
SWE,Sweden,health,SP.POP.TOTL,Population,24,0,0,kept
SWE,Sweden,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
SWE,Sweden,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
SWE,Sweden,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
SWE,Sweden,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
SWZ,Eswatini,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
SWZ,Eswatini,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
SWZ,Eswatini,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
SWZ,Eswatini,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,3,8,0,dropped_internal_gap_gt_2_years
SWZ,Eswatini,education,SE.PRM.NENR,Primary_Net_Enrollment,9,0,0,kept
SWZ,Eswatini,education,SE.SEC.NENR,Secondary_Net_Enrollment,15,1,1,kept
SWZ,Eswatini,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,2,21,0,dropped_internal_gap_gt_2_years
SWZ,Eswatini,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,23,1,1,kept
SWZ,Eswatini,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
SWZ,Eswatini,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
SWZ,Eswatini,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
SWZ,Eswatini,health,SP.POP.TOTL,Population,24,0,0,kept
SWZ,Eswatini,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
SWZ,Eswatini,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
SWZ,Eswatini,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,23,0,0,kept
SWZ,Eswatini,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
SXM,Sint Maarten (Dutch part),economy,NY.GDP.MKTP.CD,GDP_current_USD,15,0,0,kept
SXM,Sint Maarten (Dutch part),economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,15,0,0,kept
SXM,Sint Maarten (Dutch part),economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,14,0,0,kept
SXM,Sint Maarten (Dutch part),economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,0,24,0,dropped_no_observation
SXM,Sint Maarten (Dutch part),education,SE.PRM.NENR,Primary_Net_Enrollment,0,24,0,dropped_no_observation
SXM,Sint Maarten (Dutch part),education,SE.SEC.NENR,Secondary_Net_Enrollment,2,1,1,kept
SXM,Sint Maarten (Dutch part),education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,0,24,0,dropped_no_observation
SXM,Sint Maarten (Dutch part),education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,4,7,0,dropped_internal_gap_gt_2_years
SXM,Sint Maarten (Dutch part),health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
SXM,Sint Maarten (Dutch part),health,SH.DYN.MORT,Under5_mortality,0,24,0,dropped_no_observation
SXM,Sint Maarten (Dutch part),health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,0,24,0,dropped_no_observation
SXM,Sint Maarten (Dutch part),health,SP.POP.TOTL,Population,24,0,0,kept
SXM,Sint Maarten (Dutch part),environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,0,24,0,dropped_no_observation
SXM,Sint Maarten (Dutch part),environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,0,24,0,dropped_no_observation
SXM,Sint Maarten (Dutch part),environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,11,0,0,kept
SXM,Sint Maarten (Dutch part),environment,AG.LND.FRST.ZS,Forest_Area_Pct,13,0,0,kept
SYC,Seychelles,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
SYC,Seychelles,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
SYC,Seychelles,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
SYC,Seychelles,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,3,6,0,dropped_internal_gap_gt_2_years
SYC,Seychelles,education,SE.PRM.NENR,Primary_Net_Enrollment,12,7,0,dropped_internal_gap_gt_2_years
SYC,Seychelles,education,SE.SEC.NENR,Secondary_Net_Enrollment,16,2,3,kept
SYC,Seychelles,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,2,7,0,dropped_internal_gap_gt_2_years
SYC,Seychelles,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,16,4,0,dropped_internal_gap_gt_2_years
SYC,Seychelles,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
SYC,Seychelles,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
SYC,Seychelles,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
SYC,Seychelles,health,SP.POP.TOTL,Population,24,0,0,kept
SYC,Seychelles,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
SYC,Seychelles,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
SYC,Seychelles,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,23,0,0,kept
SYC,Seychelles,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
SYR,Syrian Arab Republic,economy,NY.GDP.MKTP.CD,GDP_current_USD,23,0,0,kept
SYR,Syrian Arab Republic,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,23,0,0,kept
SYR,Syrian Arab Republic,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,23,0,0,kept
SYR,Syrian Arab Republic,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,4,12,0,dropped_internal_gap_gt_2_years
SYR,Syrian Arab Republic,education,SE.PRM.NENR,Primary_Net_Enrollment,12,2,2,kept
SYR,Syrian Arab Republic,education,SE.SEC.NENR,Secondary_Net_Enrollment,14,0,0,kept
SYR,Syrian Arab Republic,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,3,16,0,dropped_internal_gap_gt_2_years
SYR,Syrian Arab Republic,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,8,1,1,kept
SYR,Syrian Arab Republic,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
SYR,Syrian Arab Republic,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
SYR,Syrian Arab Republic,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
SYR,Syrian Arab Republic,health,SP.POP.TOTL,Population,24,0,0,kept
SYR,Syrian Arab Republic,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
SYR,Syrian Arab Republic,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
SYR,Syrian Arab Republic,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
SYR,Syrian Arab Republic,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
TCA,Turks and Caicos Islands,economy,NY.GDP.MKTP.CD,GDP_current_USD,23,0,0,kept
TCA,Turks and Caicos Islands,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,23,0,0,kept
TCA,Turks and Caicos Islands,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,16,0,0,kept
TCA,Turks and Caicos Islands,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,0,24,0,dropped_no_observation
TCA,Turks and Caicos Islands,education,SE.PRM.NENR,Primary_Net_Enrollment,0,24,0,dropped_no_observation
TCA,Turks and Caicos Islands,education,SE.SEC.NENR,Secondary_Net_Enrollment,0,24,0,dropped_no_observation
TCA,Turks and Caicos Islands,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,0,24,0,dropped_no_observation
TCA,Turks and Caicos Islands,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,18,5,0,dropped_internal_gap_gt_2_years
TCA,Turks and Caicos Islands,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
TCA,Turks and Caicos Islands,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
TCA,Turks and Caicos Islands,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,0,24,0,dropped_no_observation
TCA,Turks and Caicos Islands,health,SP.POP.TOTL,Population,24,0,0,kept
TCA,Turks and Caicos Islands,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
TCA,Turks and Caicos Islands,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
TCA,Turks and Caicos Islands,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,23,0,0,kept
TCA,Turks and Caicos Islands,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
TCD,Chad,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
TCD,Chad,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
TCD,Chad,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
TCD,Chad,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,4,7,0,dropped_internal_gap_gt_2_years
TCD,Chad,education,SE.PRM.NENR,Primary_Net_Enrollment,8,7,0,dropped_internal_gap_gt_2_years
TCD,Chad,education,SE.SEC.NENR,Secondary_Net_Enrollment,6,11,0,dropped_internal_gap_gt_2_years
TCD,Chad,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,4,11,0,dropped_internal_gap_gt_2_years
TCD,Chad,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,19,3,0,dropped_internal_gap_gt_2_years
TCD,Chad,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
TCD,Chad,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
TCD,Chad,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
TCD,Chad,health,SP.POP.TOTL,Population,24,0,0,kept
TCD,Chad,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
TCD,Chad,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
TCD,Chad,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,23,0,0,kept
TCD,Chad,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
TGO,Togo,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
TGO,Togo,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
TGO,Togo,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
TGO,Togo,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,5,4,0,dropped_internal_gap_gt_2_years
TGO,Togo,education,SE.PRM.NENR,Primary_Net_Enrollment,14,5,0,dropped_internal_gap_gt_2_years
TGO,Togo,education,SE.SEC.NENR,Secondary_Net_Enrollment,2,16,0,dropped_internal_gap_gt_2_years
TGO,Togo,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,9,5,0,dropped_internal_gap_gt_2_years
TGO,Togo,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,24,0,0,kept
TGO,Togo,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
TGO,Togo,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
TGO,Togo,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
TGO,Togo,health,SP.POP.TOTL,Population,24,0,0,kept
TGO,Togo,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
TGO,Togo,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
TGO,Togo,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
TGO,Togo,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
THA,Thailand,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
THA,Thailand,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
THA,Thailand,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
THA,Thailand,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,21,1,3,kept
THA,Thailand,education,SE.PRM.NENR,Primary_Net_Enrollment,4,0,0,kept
THA,Thailand,education,SE.SEC.NENR,Secondary_Net_Enrollment,9,1,1,kept
THA,Thailand,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,9,4,0,dropped_internal_gap_gt_2_years
THA,Thailand,education,SE.XPD.TOTL.GD.ZS,Education_Expenditure_GDP,24,0,0,kept
THA,Thailand,health,SP.DYN.LE00.IN,Life_expectancy,24,0,0,kept
THA,Thailand,health,SH.DYN.MORT,Under5_mortality,24,0,0,kept
THA,Thailand,health,SH.XPD.CHEX.GD.ZS,Health_expenditure_pct_GDP,24,0,0,kept
THA,Thailand,health,SP.POP.TOTL,Population,24,0,0,kept
THA,Thailand,environment,EN.GHG.CO2.MT.CE.AR5,CO2_Emissions_Total_MtCO2e,24,0,0,kept
THA,Thailand,environment,EN.GHG.CO2.PC.CE.AR5,CO2_Emissions_Per_Capita,24,0,0,kept
THA,Thailand,environment,EG.FEC.RNEW.ZS,Renewable_Energy_Pct,22,0,0,kept
THA,Thailand,environment,AG.LND.FRST.ZS,Forest_Area_Pct,24,0,0,kept
TJK,Tajikistan,economy,NY.GDP.MKTP.CD,GDP_current_USD,24,0,0,kept
TJK,Tajikistan,economy,NY.GDP.PCAP.CD,GDP_per_capita_current_USD,24,0,0,kept
TJK,Tajikistan,economy,NY.GDP.MKTP.KD.ZG,GDP_growth_annual_pct,24,0,0,kept
TJK,Tajikistan,economy,SI.POV.DDAY,Poverty_headcount_3usd_2021PPP_pct,8,5,0,dropped_internal_gap_gt_2_years
TJK,Tajikistan,education,SE.PRM.NENR,Primary_Net_Enrollment,18,0,0,kept
TJK,Tajikistan,education,SE.SEC.NENR,Secondary_Net_Enrollment,11,1,1,kept
TJK,Tajikistan,education,SE.ADT.LITR.ZS,Adult_Literacy_Rate,4,3,0,dropped_internal_gap_gt_2_years
